1.000000000000000000e+00 9.785188678427982067e-02 2.100740048624627487e-02 -2.928482570985050520e-02 -1.247138863079833015e-02 1.627011085413598845e-02 1.759338541185115692e-02 1.601767146585613213e-02 1.800878518187686711e-02 1.391247078182445383e-02
1.100000000000000089e+00 -1.701050729201689649e-01 1.064092585216276365e-01 1.718315007410981671e-02 4.113398677649940383e-02 2.454949987196079764e-03 2.331986500866549059e-02 2.918018431641665120e-02 2.839210956587922066e-02 2.912523596481549765e-02
1.200000000000000178e+00 -4.135390781378983638e-02 9.654972770936406934e-02 2.906258555029906168e-02 4.603968577059056044e-02 3.056823289816052586e-02 3.635176043065097007e-02 4.168019600374254369e-02 4.277572968214262555e-02 4.084807072009762757e-02
1.300000000000000044e+00 1.168183285657901221e-01 1.533146933662241085e-01 6.663874466770525196e-02 4.995072556407085390e-02 4.078748719528141331e-02 4.746437063354123909e-02 5.783640135297983542e-02 5.564808456369300937e-02 5.511356871524829976e-02
1.400000000000000133e+00 -7.151496193774506405e-02 2.505533949220306589e-01 1.311878175202679103e-02 6.686859103115976033e-02 6.443761887461742222e-02 6.523274587543537173e-02 6.778580274087556146e-02 6.752940492785693138e-02 7.110286068008760119e-02
1.500000000000000000e+00 1.357197532294478204e-02 -3.529808546437607220e-02 1.454902868354033263e-01 6.624355868608408637e-02 8.672512375259737449e-02 9.110781742378894210e-02 8.716985955507929040e-02 8.846723927324220971e-02 8.617055882097662822e-02
1.600000000000000089e+00 2.195056339473567542e-01 4.201158025096254911e-03 5.558440936208383643e-02 1.167572524267563444e-01 9.447925451801900132e-02 1.056348049506970060e-01 9.948108257438333102e-02 9.959195989799510262e-02 1.016620433505896898e-01
1.700000000000000178e+00 2.560499926464862575e-02 1.041594328169446193e-01 1.601839629180077107e-01 1.062519767466056919e-01 1.476999759467914619e-01 1.171414241844205423e-01 1.175878796009850180e-01 1.153643760017014630e-01 1.158615584545936716e-01
1.800000000000000044e+00 2.004227175937504657e-01 1.303033597514102193e-01 1.523392514456892999e-01 1.369794148674525758e-01 1.347828061037277814e-01 1.289338677158987090e-01 1.301492794511705242e-01 1.311017436003763803e-01 1.341810582565179932e-01
1.900000000000000133e+00 2.193124960855024064e-01 1.503426275192085715e-01 1.449362857265792115e-01 1.171410945291051081e-01 1.545271483608356422e-01 1.541574686563046692e-01 1.483306233296847465e-01 1.473769831293774979e-01 1.475329462384732671e-01
2.000000000000000000e+00 8.675718879210654599e-02 1.823435199774730286e-01 2.085833555369485393e-01 1.822326850939320897e-01 1.545921160768225222e-01 1.689099617748994753e-01 1.582513920618953129e-01 1.625226993161458244e-01 1.599958097505083110e-01
2.100000000000000089e+00 1.632517084099288640e-01 7.253505198281826050e-02 1.720977758160704696e-01 1.947967767013276397e-01 1.799356570827880808e-01 1.774571597954781310e-01 1.738939861242859986e-01 1.743982836958763161e-01 1.739393198751045255e-01
2.200000000000000178e+00 3.773496117625010915e-01 1.598779715675636426e-01 2.249898872302235342e-01 1.734562082637198799e-01 1.832751737954678162e-01 1.863469773136472718e-01 1.853599980909407807e-01 1.858325225203401043e-01 1.829903696794069334e-01
2.300000000000000266e+00 1.564690553821138086e-01 2.036518618520630486e-01 1.716282540395151490e-01 1.944094811366258169e-01 2.048497600473264957e-01 1.943837213517951856e-01 1.896193930553998208e-01 1.920603224948614351e-01 1.926908260908473114e-01
2.400000000000000355e+00 1.217892011737949226e-01 2.017073795155831795e-01 2.500906990096284921e-01 1.948814916307966272e-01 2.047779809787053928e-01 2.073299451264372373e-01 2.039582160121080900e-01 2.013077551243990793e-01 1.998576379932832103e-01
2.500000000000000000e+00 5.830150463933694849e-02 2.228199503922844993e-01 1.917790724571488414e-01 1.848660461124097820e-01 2.148786839440595953e-01 2.122628294340070942e-01 2.081636742376595517e-01 2.025949208422811454e-01 2.042620701761577728e-01
2.600000000000000089e+00 3.319713567611430882e-01 1.402403154637814064e-01 2.182701085235592975e-01 2.213499554026223948e-01 1.947012827634982401e-01 2.140239057132443390e-01 2.101842888565618461e-01 2.061444683419780544e-01 2.086354852498778778e-01
2.700000000000000178e+00 2.764947721156983396e-01 2.730758940738695073e-01 1.853224143529599299e-01 2.045138120227859568e-01 2.140481295148483898e-01 2.045008594541220248e-01 2.058561364126489934e-01 2.112196155098587658e-01 2.110609558871843761e-01
2.800000000000000266e+00 2.674391380852478850e-01 2.547651020576936487e-01 2.432765680228569649e-01 1.947825142349288718e-01 2.127508107254374725e-01 2.161549135824373524e-01 2.086719730426163932e-01 2.057176930179640262e-01 2.076301531952091939e-01
2.900000000000000355e+00 1.924617964121897451e-01 2.873278285692621448e-01 1.904930679015313377e-01 2.149560561204643672e-01 1.895982917564770498e-01 1.994528964098059021e-01 2.035009225704059732e-01 2.020212675540436487e-01 2.029774311356412342e-01
3.000000000000000000e+00 1.527083495002105051e-01 1.359078168704634937e-01 2.169414991025634121e-01 1.851220303781338228e-01 1.868429963668768179e-01 1.934885453703000247e-01 1.995918240944895283e-01 1.945868778849566549e-01 1.946728563026898229e-01
3.100000000000000089e+00 -2.093398833653806190e-02 1.349783183703544831e-01 1.665240488366727389e-01 1.724784662114221545e-01 1.920239598953289717e-01 1.815429714583644272e-01 1.848111292028964958e-01 1.848196469004654285e-01 1.838620894974865583e-01
3.200000000000000178e+00 2.997379013729301045e-01 2.304614952819278861e-01 1.895975899001151599e-01 1.974895213152878803e-01 1.841944587699893277e-01 1.746099545731548963e-01 1.696651546684369571e-01 1.704559658952645718e-01 1.712641540054984091e-01
3.300000000000000266e+00 1.511234403256477843e-01 2.752682109133426369e-01 1.661902261063220032e-01 1.694705601437331843e-01 1.593865808926609728e-01 1.648787850357514295e-01 1.580035771840057612e-01 1.552747890170562972e-01 1.548658191154136943e-01
3.400000000000000355e+00 1.645126640397189810e-01 1.261618031551329233e-01 1.219187160164186684e-01 1.456673493793272101e-01 1.374259405080445196e-01 1.325931319553204646e-01 1.334905312785451270e-01 1.361328264171953462e-01 1.362889680410645232e-01
3.500000000000000000e+00 -1.029711842017267120e-01 1.702177432884237063e-01 1.003849348554918253e-01 1.116589303506019121e-01 1.122366865165469740e-01 1.130932552187098039e-01 1.203526695990191214e-01 1.158306921945021079e-01 1.123269275000494533e-01
3.600000000000000089e+00 2.494784837323563431e-01 7.240950350707678340e-02 1.397627625955250030e-02 8.872855033421411797e-02 1.131331328190075258e-01 9.303683343424269669e-02 9.160559824122752048e-02 8.980983664728542371e-02 8.901415674263224442e-02
3.700000000000000178e+00 1.629515220667345221e-01 3.867238362350251812e-02 8.318847286622785275e-02 5.457902004130275875e-02 7.264901728897149580e-02 5.496317050311876756e-02 6.641875585231800383e-02 6.047535251666601164e-02 6.128303727967147202e-02
3.800000000000000266e+00 -2.640770686105409215e-03 6.110156553621140518e-02 -4.875119052345347481e-03 2.143551557606897251e-02 4.771418430519601406e-02 3.684290710373848421e-02 2.657161956414224452e-02 3.080852781112224797e-02 2.933753013859341507e-02
3.900000000000000355e+00 1.235498067516598575e-01 -5.639687515140057866e-02 2.232708903412792059e-02 -1.330645827830584989e-03 -3.141706465380485203e-03 -6.727092815331681130e-03 2.269350073778451937e-03 -8.895691775478522818e-04 -1.179776759952843711e-03
4.000000000000000000e+00 -9.905504490302541321e-02 -3.134139964508621951e-02 -1.000557709436884629e-01 -3.250767407278650628e-02 -2.844734238339626312e-02 -4.077407972100958317e-02 -3.940268452957128992e-02 -3.545413775123085198e-02 -3.763939764552288320e-02
4.100000000000000533e+00 1.456688748017468671e-01 -5.408230608076072810e-02 -1.008902762015322641e-01 -8.869446815831560915e-02 -8.321431858667804882e-02 -6.782785299376527244e-02 -7.450992930532994440e-02 -7.344261668657188491e-02 -7.670610581782871806e-02
4.200000000000000178e+00 8.652647088142048637e-03 -1.098133429806529837e-01 -1.426130972457266000e-01 -1.337122258168271793e-01 -1.005389094192103150e-01 -1.261212397666595098e-01 -1.131551543394884451e-01 -1.162638890862248420e-01 -1.138030869988288646e-01
4.299999999999999822e+00 -2.618547866517233480e-01 -1.964299814255414944e-01 -1.513096150378676619e-01 -1.581036834079556086e-01 -1.504370224225261843e-01 -1.549628013026832785e-01 -1.539358566176683429e-01 -1.561884810339032870e-01 -1.565964202722748833e-01
4.400000000000000355e+00 -1.452610683612743925e-01 -1.718294379528002291e-01 -2.198867199529610239e-01 -1.876991101444057397e-01 -2.053126993268458433e-01 -1.934224539109691832e-01 -2.005553191341416797e-01 -2.004561296301812789e-01 -1.986331233256585505e-01
4.500000000000000000e+00 -2.248710959629258432e-01 -3.156008707794615842e-01 -2.502841314912865323e-01 -2.558382586957563820e-01 -2.678077990834352717e-01 -2.467412138428475843e-01 -2.446387611035434617e-01 -2.468290228509474327e-01 -2.434308316895862356e-01
4.600000000000000533e+00 -3.880087526418201649e-01 -2.436835530327167709e-01 -2.722032498617830143e-01 -2.783571735804047931e-01 -2.907419347594860648e-01 -2.858153021668297655e-01 -2.874845520686545308e-01 -2.899438192053247487e-01 -2.878627788873768800e-01
4.700000000000000178e+00 -4.124179583013756756e-01 -3.687642025043928462e-01 -3.008362941901766563e-01 -3.201321358632265301e-01 -3.396584249234629316e-01 -3.405959341061018941e-01 -3.388795689547938195e-01 -3.372698298520464544e-01 -3.348858833031101434e-01
4.800000000000000711e+00 -4.267919269665144677e-01 -3.921490330505988942e-01 -3.157239004226639612e-01 -3.858760844635334974e-01 -3.914277501675949567e-01 -3.859828885088428252e-01 -3.856650438084822108e-01 -3.795804599754759590e-01 -3.818336530247905536e-01
4.900000000000000355e+00 -5.001756677209330260e-01 -4.758788376603974579e-01 -4.043218501233799556e-01 -4.283071184044764945e-01 -4.388117089827959783e-01 -4.318901281062367259e-01 -4.236161277455403606e-01 -4.291484732757521736e-01 -4.286230598507482226e-01
5.000000000000000000e+00 -6.104701267315191249e-01 -3.888271616813164244e-01 -5.308663349903474105e-01 -4.963722880902254331e-01 -4.730960331731884905e-01 -4.725250019482600261e-01 -4.726552778254091147e-01 -4.770447661890769853e-01 -4.759480633072136757e-01
5.100000000000000533e+00 -4.273338130758336240e-01 -5.552626895924875905e-01 -5.215024761319521085e-01 -5.326340804481343172e-01 -5.193757355310903989e-01 -5.027809164413140630e-01 -5.232245401755905023e-01 -5.248074968554806707e-01 -5.235663806605633797e-01
5.200000000000000178e+00 -4.310326592676942403e-01 -4.950802411150785343e-01 -4.869180367065018000e-01 -5.762396104706350997e-01 -5.782053567813234540e-01 -5.627909493829931220e-01 -5.726496853479505766e-01 -5.659082608559808936e-01 -5.682745678264048417e-01
5.300000000000000711e+00 -6.572630831646848470e-01 -5.942763586717098034e-01 -6.162712943877391991e-01 -5.938785449049716059e-01 -6.106266535299088583e-01 -6.149530127087036169e-01 -6.173562422348247702e-01 -6.153607163170831118e-01 -6.142359549048562739e-01
5.400000000000000355e+00 -6.308199925480081349e-01 -6.096700398420313860e-01 -6.622602878704586526e-01 -6.310229278609715831e-01 -6.672770332420588923e-01 -6.585199648226034430e-01 -6.578363745476142332e-01 -6.576809306543638378e-01 -6.585103065495180319e-01
5.500000000000000000e+00 -7.869384108247958753e-01 -7.034509318988828586e-01 -6.810533895334386356e-01 -6.988150479701130680e-01 -7.061268245226814955e-01 -7.006966653232543640e-01 -6.969731702115165017e-01 -7.023025648878565841e-01 -7.008385344788758964e-01
5.600000000000000533e+00 -6.763586986483077768e-01 -7.064372213620939700e-01 -7.517099359816720172e-01 -7.251382008518539868e-01 -7.442088810977396385e-01 -7.300150958852491545e-01 -7.398412826613923743e-01 -7.394168236795870541e-01 -7.419616942736768639e-01
5.700000000000000178e+00 -8.067946031325847756e-01 -8.510307878442723295e-01 -7.945568036947618928e-01 -7.533095339291780990e-01 -7.876590617212936296e-01 -7.842934745045995193e-01 -7.816435682094567960e-01 -7.837958195277886508e-01 -7.804144824273715475e-01
5.800000000000000711e+00 -9.600748624521749930e-01 -7.504262297146335747e-01 -8.019869585679286761e-01 -8.236661300858738599e-01 -8.268582499672905151e-01 -8.142768348303003334e-01 -8.199937350612914733e-01 -8.164849450278877097e-01 -8.165084521116093841e-01
5.900000000000000355e+00 -6.944134850474078524e-01 -9.418593524573729558e-01 -8.377591892096714066e-01 -8.581386088476525842e-01 -8.462925787285314749e-01 -8.546597924502846721e-01 -8.516499881820592810e-01 -8.536481084268562336e-01 -8.536914668317284738e-01
6.000000000000000000e+00 -8.600156056134640181e-01 -8.711057700799531567e-01 -8.920987939139843892e-01 -9.088442964854542838e-01 -8.825285787425909412e-01 -8.924964551909023713e-01 -8.823397214962018786e-01 -8.894264670735578804e-01 -8.856913421902156136e-01
6.100000000000000533e+00 -8.473065430238030382e-01 -9.747340728437030588e-01 -9.320736800162164881e-01 -9.244069637449340293e-01 -9.108153118914261714e-01 -9.118084991586985488e-01 -9.150490536830211408e-01 -9.156417135652398231e-01 -9.135702511563262851e-01
6.200000000000000178e+00 -8.199603137705093747e-01 -9.834319727144759105e-01 -9.408908319362564443e-01 -9.234931287654022380e-01 -9.367031220597489272e-01 -9.383227766987535245e-01 -9.406326484511158270e-01 -9.420952865302095747e-01 -9.423096070915519817e-01
6.300000000000000711e+00 -9.163531623758782718e-01 -9.480212757214110386e-01 -9.578115108669128519e-01 -9.720049734262113938e-01 -9.590550521442438026e-01 -9.624064319989471539e-01 -9.657352083252288555e-01 -9.651476721298664074e-01 -9.667760133284344359e-01
6.400000000000000355e+00 -1.017037494430653499e+00 -1.030583338319647213e+00 -1.046508502327654355e+00 -1.011196430688804604e+00 -9.851332153231645572e-01 -9.744547019702840540e-01 -9.815828763435935356e-01 -9.868955824741331151e-01 -9.877590280868064898e-01
6.500000000000000000e+00 -1.136989757066519724e+00 -1.000281290212198027e+00 -9.991561649329568917e-01 -1.011464930584720534e+00 -1.005132480486084390e+00 -1.005387979106970198e+00 -1.007839491465335469e+00 -1.009104354279636295e+00 -1.005592715178810881e+00
6.600000000000000533e+00 -9.340550970541832143e-01 -9.729625006667114162e-01 -1.005521839289859942e+00 -1.011580863680004327e+00 -1.011476816949657076e+00 -1.023573279485616050e+00 -1.017593671117748011e+00 -1.022022335714557251e+00 -1.021868562679411507e+00
6.700000000000000178e+00 -9.933564440681269536e-01 -9.817592249013575856e-01 -1.053877409391473341e+00 -1.032727337357553621e+00 -1.019200082666502416e+00 -1.029774884817439728e+00 -1.026761667338583761e+00 -1.032543490666266717e+00 -1.032851312373853192e+00
6.800000000000000711e+00 -1.240320728003692530e+00 -1.117728609613062085e+00 -1.051446389410335636e+00 -1.074258344580842461e+00 -1.043121653076279909e+00 -1.041676264316514500e+00 -1.035048822643130251e+00 -1.047587614740794981e+00 -1.039983807901326385e+00
6.900000000000000355e+00 -1.076074030955878058e+00 -1.034879381294587120e+00 -1.053005716773448119e+00 -1.053762788870557854e+00 -1.032443260985628886e+00 -1.050055800322157395e+00 -1.046490940472663445e+00 -1.048286667744213307e+00 -1.048454650997048265e+00
7.000000000000000000e+00 -1.047274345791652905e+00 -1.076766801990328482e+00 -1.076739791520466172e+00 -1.076660931542421817e+00 -1.067021432254814828e+00 -1.066441070689051251e+00 -1.051908830461516953e+00 -1.051960670134110432e+00 -1.051755031124525397e+00
7.100000000000000533e+00 -1.197253887742098399e+00 -1.092019317106133425e+00 -1.064803404963672540e+00 -1.045720453680643924e+00 -1.055824948584922707e+00 -1.050937701754471654e+00 -1.051838091808230402e+00 -1.053015146741586916e+00 -1.051746559326166564e+00
7.200000000000000178e+00 -1.208338266525338600e+00 -9.860767568106857395e-01 -1.025733285274729401e+00 -1.021589863970588707e+00 -1.045598983219312661e+00 -1.048293153615637019e+00 -1.052985378091132684e+00 -1.051719145586219373e+00 -1.050039202923352954e+00
7.300000000000000711e+00 -9.486262863408551071e-01 -9.794970782138668897e-01 -1.081177124068638307e+00 -1.022374933160525634e+00 -1.030616712912200583e+00 -1.050606713001456027e+00 -1.048661858886153153e+00 -1.044250907318056809e+00 -1.046365848395944376e+00
7.400000000000000355e+00 -1.063510386568215615e+00 -1.022865319024533592e+00 -1.015834925050409954e+00 -1.013802691296668224e+00 -1.032159625380622225e+00 -1.048806721388598540e+00 -1.043048760062097902e+00 -1.040480164582908262e+00 -1.038708352301299875e+00
7.500000000000000000e+00 -1.035503211541527913e+00 -1.084907166117919708e+00 -9.921370920882202071e-01 -1.020901368663770015e+00 -1.021829049110129395e+00 -1.027276562674181326e+00 -1.029126955214124450e+00 -1.030701202260525973e+00 -1.031309501533830275e+00
7.600000000000000533e+00 -9.546781173444843782e-01 -9.470399197213051901e-01 -1.021160667306662884e+00 -1.030901158334676548e+00 -1.010334707355788231e+00 -1.014145220360663791e+00 -1.021878869649519794e+00 -1.017628611576981257e+00 -1.018405236421228377e+00
7.700000000000000178e+00 -8.947222053022518828e-01 -1.071349630214466053e+00 -1.019482247929241581e+00 -9.970505767775751371e-01 -9.962276403812078129e-01 -1.004861689013353265e+00 -1.008777574928337195e+00 -1.003125065981658848e+00 -1.004956425377987461e+00
7.800000000000000711e+00 -8.956881636504524513e-01 -1.038517592282440560e+00 -9.950907223596646700e-01 -9.974263981885850283e-01 -9.976573781831299392e-01 -9.957768371227668780e-01 -9.881515327739586185e-01 -9.922379322067882423e-01 -9.906279251750376158e-01
7.900000000000000355e+00 -8.872220814456091009e-01 -9.531121314139798795e-01 -9.420366555695141031e-01 -9.867299145509758063e-01 -9.732869353301888404e-01 -9.701188752001678184e-01 -9.774912031476710172e-01 -9.730358105858262219e-01 -9.771855584714677079e-01
8.000000000000000000e+00 -6.682882533044044449e-01 -9.542668361797344012e-01 -9.688059044378010132e-01 -9.481092357399543147e-01 -9.485827090258338590e-01 -9.671065782826383517e-01 -9.603499696357125082e-01 -9.585459596193823817e-01 -9.586107599558154613e-01
8.099999999999999645e+00 -8.263651333512739283e-01 -9.735902489862765519e-01 -9.106646069640503827e-01 -9.781442878285572240e-01 -9.329181167757207849e-01 -9.559966851945483901e-01 -9.452728963538375995e-01 -9.433003932802492830e-01 -9.415559911675469573e-01
8.200000000000001066e+00 -1.018826319691725324e+00 -8.982793630512487804e-01 -9.118008954339432703e-01 -9.418002747934283159e-01 -9.228960983984131339e-01 -9.303714733603055675e-01 -9.254540307665521937e-01 -9.225179003771960540e-01 -9.219853574370692195e-01
8.300000000000000711e+00 -7.347466661871465687e-01 -9.180900208748693503e-01 -9.318163439061971642e-01 -8.851379851999814363e-01 -9.157705166421200582e-01 -9.077402072040193781e-01 -9.040093136199697232e-01 -9.052347347200858652e-01 -9.048993472950299655e-01
8.400000000000000355e+00 -7.944788144320817924e-01 -9.241817506033153107e-01 -9.117774060176186968e-01 -8.851164996542625341e-01 -9.034125374935146890e-01 -8.808614072023386310e-01 -8.842262609649909066e-01 -8.891848511566425861e-01 -8.871269930433552942e-01
8.500000000000000000e+00 -1.027628649694399599e+00 -7.853343932141950701e-01 -8.939501100077917872e-01 -8.705685065112502841e-01 -8.779821792301961692e-01 -8.656860214974474443e-01 -8.665846771510821167e-01 -8.699370181623807818e-01 -8.705112294688494012e-01
8.599999999999999645e+00 -8.136739693303802756e-01 -8.484234584991204864e-01 -9.060046318075540839e-01 -8.464552571347373489e-01 -8.503095826420045134e-01 -8.470062457090917762e-01 -8.521781553584042435e-01 -8.503443199553573084e-01 -8.520021699072004573e-01
8.700000000000001066e+00 -5.757116452724375666e-01 -7.992412812363456354e-01 -8.028472487500105670e-01 -8.303899261977689683e-01 -8.308142398489894997e-01 -8.333405735331227415e-01 -8.356764232669258163e-01 -8.343021954456262268e-01 -8.349922104633834552e-01
8.800000000000000711e+00 -6.962410061802501993e-01 -8.070823463710748991e-01 -7.901809107939168353e-01 -8.439209679770937056e-01 -8.265945177853680770e-01 -8.160437167918513923e-01 -8.171803335510139377e-01 -8.195529374138084133e-01 -8.187582172162922722e-01
8.900000000000000355e+00 -1.209642139060523203e+00 -8.521792557541552071e-01 -7.920694631596028046e-01 -8.011839588352392960e-01 -8.057451812559563997e-01 -8.149530916128869817e-01 -8.081612035138850958e-01 -8.058086738221423850e-01 -8.045284898825191267e-01
9.000000000000000000e+00 -6.884274915067833955e-01 -8.397678883866585009e-01 -7.740819874981256232e-01 -7.974976887125597713e-01 -7.915260070469946063e-01 -7.877457533850106275e-01 -7.846633218271713561e-01 -7.933448526656873279e-01 -7.928593148015228298e-01
9.099999999999999645e+00 -7.023739693497825787e-01 -8.250484840137894960e-01 -8.081441570775258487e-01 -8.040069746091166314e-01 -7.821163963153109355e-01 -7.879022581187374863e-01 -7.841174307021051559e-01 -7.839264403177677032e-01 -7.841835486462223059e-01
9.200000000000001066e+00 -8.947914491272165316e-01 -7.529999522387810229e-01 -7.610235608811062313e-01 -7.933086970975572472e-01 -7.804093368712561318e-01 -7.870647461242288312e-01 -7.685873590853409265e-01 -7.747765611978141287e-01 -7.738476272230448982e-01
9.300000000000000711e+00 -8.189052329680580611e-01 -7.399409452772774953e-01 -7.662379457597348065e-01 -7.745392061071989520e-01 -7.650254352489503917e-01 -7.647936801177642741e-01 -7.650686747110649888e-01 -7.669380866188582058e-01 -7.660722673195746735e-01
9.400000000000000355e+00 -9.429442453538197100e-01 -7.172225220555628056e-01 -7.241637768221409477e-01 -7.562304620004345335e-01 -7.530533178063607558e-01 -7.549051550325404092e-01 -7.632765056860851827e-01 -7.611809451620769051e-01 -7.599880760203281405e-01
9.500000000000000000e+00 -7.599081276268252472e-01 -8.445143514395033746e-01 -7.952307851846611708e-01 -7.810280028116611817e-01 -7.565504140955524592e-01 -7.583344951885236940e-01 -7.598539411127159804e-01 -7.602115423673216910e-01 -7.600686142989778737e-01
9.600000000000001421e+00 -5.913028743729220604e-01 -7.509641675977777320e-01 -7.385836326561523446e-01 -7.484374567642911869e-01 -7.510933754038298105e-01 -7.683309549405964445e-01 -7.553215494802548724e-01 -7.569322867722838577e-01 -7.566429501589344575e-01
9.700000000000001066e+00 -8.322596089748679482e-01 -7.985733005492224867e-01 -7.240223529081590836e-01 -7.488934641329882957e-01 -7.499984162372984597e-01 -7.667701591925576432e-01 -7.650973733314441194e-01 -7.603809591078531938e-01 -7.610675423087283065e-01
9.800000000000000711e+00 -7.930149737972017610e-01 -7.590354354142742066e-01 -8.021000594787618398e-01 -7.802825228946271841e-01 -7.634870859087958817e-01 -7.693330106787215072e-01 -7.706340806168207047e-01 -7.638750305131161156e-01 -7.659099737595496116e-01
9.900000000000000355e+00 -7.750294298047699648e-01 -6.441939820072337675e-01 -8.032521887896845181e-01 -7.559335478767330585e-01 -7.618531944882336315e-01 -7.758908245464535280e-01 -7.747219827648709201e-01 -7.721672324008777011e-01 -7.728283224458997180e-01
1.000000000000000000e+01 -7.525304220232543750e-01 -7.776495613507470317e-01 -7.971439071984010027e-01 -7.938524014557999386e-01 -8.025837897032154222e-01 -7.901700187444070655e-01 -7.780949670108433525e-01 -7.830924857795360516e-01 -7.824919547465182257e-01
